price_response_feature_id,company_id,ticker,event_type,event_id,event_effective_at,event_effective_session,reaction_session,reaction_open_at
2365,312,FSS,CATALYST,6610,2026-08-13T17:40:02+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2367,313,FTV,CATALYST,5269,2026-08-12T17:12:33+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2368,314,FUL,CATALYST,6612,2026-08-14T17:11:10+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2373,753,GHC,CATALYST,6619,2026-08-14T19:10:04+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2374,317,GILD,CATALYST,6622,2026-08-14T19:07:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2375,318,GL,CATALYST,6623,2026-08-14T20:21:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2376,319,GLBE,CATALYST,6624,2026-08-14T17:33:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2377,320,GM,CATALYST,6626,2026-08-14T18:35:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2379,321,GPC,CATALYST,6631,2026-08-13T15:55:01+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2381,85,HAS,CATALYST,5317,2026-08-13T19:01:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2388,755,HXL,CATALYST,6635,2026-08-13T16:21:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2389,699,ICE,CATALYST,6770,2026-08-14T18:31:14+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2390,557,ICFI,CATALYST,6779,2026-08-14T18:04:33+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2391,612,ICUI,CATALYST,6780,2026-08-14T20:13:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2401,350,ITRI,CATALYST,6785,2026-08-14T18:45:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2402,351,ITW,CATALYST,4817,2026-08-12T16:00:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2404,353,J,CATALYST,6789,2026-08-13T18:45:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2407,356,JLL,CATALYST,6794,2026-08-14T20:50:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2408,358,JXN,CATALYST,4837,2026-08-12T16:16:42+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2409,359,KAI,CATALYST,4838,2026-08-13T17:17:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2411,361,KFY,CATALYST,6800,2026-08-14T17:45:04+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2412,614,KKR,CATALYST,6803,2026-08-14T21:12:01+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2413,703,KMB,CATALYST,6812,2026-08-14T18:04:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2416,363,KNSL,CATALYST,6821,2026-08-13T20:29:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2419,560,KYMR,CATALYST,4857,2026-08-12T19:14:04+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2421,109,LFST,CATALYST,6822,2026-08-14T17:25:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2422,615,LFUS,CATALYST,6823,2026-08-13T17:40:02+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2425,705,LKNCY,CATALYST,6825,2026-08-14T18:20:02+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2426,368,LMT,CATALYST,6827,2026-08-14T21:31:22+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2428,371,LW,CATALYST,4878,2026-08-12T17:36:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2431,562,LYV,CATALYST,5420,2026-08-13T20:30:23+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2433,564,MATX,CATALYST,5423,2026-08-13T16:37:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2435,376,MCK,CATALYST,6381,2026-08-14T17:36:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2436,707,MCO,CATALYST,6383,2026-08-14T15:45:41+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2437,377,MD,CATALYST,5429,2026-08-13T17:53:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2438,378,MDLZ,CATALYST,5430,2026-08-13T16:00:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2440,383,MMM,CATALYST,6384,2026-08-14T18:37:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2441,758,MMYT,CATALYST,6387,2026-08-14T17:29:38+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2442,759,MOH,CATALYST,6388,2026-08-13T16:05:22+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2443,384,MORN,CATALYST,6392,2026-08-13T18:13:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2444,386,MRK,CATALYST,6393,2026-08-14T21:25:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2446,387,MRSH,CATALYST,5460,2026-08-13T18:29:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2448,620,MSGS,CATALYST,6397,2026-08-14T20:48:22+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2449,566,MSI,CATALYST,6402,2026-08-14T17:04:29+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2453,389,MTG,CATALYST,5477,2026-08-13T15:33:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2454,393,NDAQ,CATALYST,6406,2026-08-14T16:51:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2455,568,NE,CATALYST,5481,2026-08-13T16:13:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2459,397,NKTR,CATALYST,6407,2026-08-14T17:02:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2461,570,NOV,CATALYST,5485,2026-08-13T16:15:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2465,761,NU,CATALYST,6415,2026-08-14T19:53:49+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2470,622,OII,CATALYST,5497,2026-08-13T16:15:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2474,571,OVV,CATALYST,6484,2026-08-13T19:43:03+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2475,762,OWL,CATALYST,6485,2026-08-14T20:14:15+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2476,409,OXY,CATALYST,6487,2026-08-14T16:37:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2477,410,PAG,CATALYST,4886,2026-08-13T21:19:19+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2478,411,PANW,CATALYST,6492,2026-08-14T17:11:10+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2481,716,PCG,CATALYST,4888,2026-08-12T19:34:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2484,624,PFE,CATALYST,6507,2026-08-14T21:51:28+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2486,419,PJT,CATALYST,6520,2026-08-13T18:45:04+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2487,717,PK,CATALYST,6521,2026-08-14T17:06:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2488,763,PM,CATALYST,6522,2026-08-14T18:22:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2492,719,QSR,CATALYST,6526,2026-08-14T15:36:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2494,575,RAL,CATALYST,6527,2026-08-14T16:24:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2496,626,RITM,CATALYST,6529,2026-08-14T18:49:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2498,433,RLI,CATALYST,6533,2026-08-14T16:49:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2502,436,ROP,CATALYST,6539,2026-08-14T18:32:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2506,440,RVTY,CATALYST,4935,2026-08-13T16:00:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2513,448,SDRL,CATALYST,5347,2026-08-12T18:45:22+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2514,449,SE,CATALYST,6544,2026-08-14T20:39:46+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2515,452,SHW,CATALYST,6547,2026-08-13T17:43:28+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2516,455,SJM,CATALYST,6549,2026-08-14T18:10:01+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2518,457,SKYW,CATALYST,5360,2026-08-12T20:28:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2520,459,SLG,CATALYST,5362,2026-08-12T19:37:23+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2521,460,SLM,CATALYST,6555,2026-08-13T17:52:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2522,461,SMA,CATALYST,5364,2026-08-13T16:58:43+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2523,463,SOLV,CATALYST,6556,2026-08-14T17:35:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2525,466,SSNC,CATALYST,6559,2026-08-13T18:22:21+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2527,469,STT,CATALYST,6561,2026-08-14T18:02:39+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2532,628,TAL,CATALYST,6566,2026-08-13T19:11:46+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2533,723,TALO,CATALYST,5380,2026-08-13T21:01:00+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2536,475,TDY,CATALYST,6572,2026-08-14T21:35:43+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2537,724,TFX,CATALYST,6573,2026-08-14T21:10:37+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2538,477,THG,CATALYST,6575,2026-08-14T21:42:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2543,168,TNK,CATALYST,6430,2026-08-14T19:37:40+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2544,630,TOST,CATALYST,6432,2026-08-14T16:42:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2545,767,TRGP,CATALYST,6434,2026-08-14T15:51:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2547,482,TT,CATALYST,6437,2026-08-14T17:04:15+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2553,487,UNP,CATALYST,5411,2026-08-13T20:16:28+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2554,488,URBN,CATALYST,6439,2026-08-14T16:22:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2555,489,URI,CATALYST,5048,2026-08-12T16:50:00+02:00,2026-08-12,2026-08-12,2026-08-12T09:30:00-04:00
2556,769,USFD,CATALYST,6440,2026-08-14T18:45:02+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2558,582,VAL,CATALYST,6445,2026-08-13T17:43:28+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2563,496,VZ,CATALYST,6446,2026-08-14T17:24:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2565,499,WFC,CATALYST,6456,2026-08-14T20:59:56+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2568,501,WSM,CATALYST,6467,2026-08-14T19:17:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2571,730,WTW,CATALYST,6469,2026-08-14T20:00:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2572,731,XPO,CATALYST,5108,2026-08-13T16:02:44+02:00,2026-08-13,2026-08-13,2026-08-13T09:30:00-04:00
2573,732,XYZ,CATALYST,6473,2026-08-14T20:39:46+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2574,507,ZBH,CATALYST,6477,2026-08-14T21:23:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2578,649,MPWR,CATALYST,6883,2026-08-14T19:10:00+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2579,623,OKTA,CATALYST,6943,2026-08-14T21:44:18+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2581,288,DXCM,CATALYST,6994,2026-08-14T18:42:02+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2582,571,OVV,CATALYST,7104,2026-08-14T19:31:47+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2583,411,PANW,CATALYST,7105,2026-08-14T20:27:26+02:00,2026-08-14,2026-08-14,2026-08-14T09:30:00-04:00
2586,7,AIZ,CATALYST,7600,2026-08-18T16:45:33+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2587,10,AMZN,CATALYST,7601,2026-08-18T19:45:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2588,103,JPM,CATALYST,7650,2026-08-18T19:30:31+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2590,8,ALSN,CATALYST,7668,2026-08-18T18:05:33+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2592,772,ARW,CATALYST,7669,2026-08-18T17:12:23+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2594,23,AYI,CATALYST,7672,2026-08-18T17:40:03+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2595,24,BEN,CATALYST,7676,2026-08-18T17:17:33+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2599,516,CVX,CATALYST,7680,2026-08-18T17:00:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2604,65,ETN,CATALYST,7691,2026-08-18T18:26:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2605,521,FANG,CATALYST,7693,2026-08-18T16:27:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2606,776,FCFS,CATALYST,7697,2026-08-18T15:40:04+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2608,78,GE,CATALYST,7698,2026-08-18T18:44:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2609,645,IBKR,CATALYST,7702,2026-08-18T16:00:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2612,593,JBL,CATALYST,7704,2026-08-18T16:19:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2613,102,JNJ,CATALYST,7707,2026-08-18T17:13:05+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2614,104,KEYS,CATALYST,7714,2026-08-18T16:00:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2615,779,KGS,CATALYST,7432,2026-08-17T18:10:11+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2618,738,LOAR,CATALYST,7715,2026-08-18T15:40:03+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2619,648,MGY,CATALYST,7470,2026-08-17T16:35:00+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2622,121,MS,CATALYST,7716,2026-08-18T18:36:44+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2629,785,SNX,CATALYST,7722,2026-08-17T15:55:02+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2630,669,STNG,CATALYST,7364,2026-08-17T15:50:20+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2632,179,WAB,CATALYST,7375,2026-08-17T18:22:20+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2634,187,XOM,CATALYST,7725,2026-08-18T18:09:36+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2635,10,AMZN,CATALYST,7732,2026-08-18T19:53:10+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2640,645,IBKR,CATALYST,7734,2026-08-18T16:36:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2649,1,A,CATALYST,7735,2026-08-18T17:40:03+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2654,197,AIT,CATALYST,7740,2026-08-19T16:28:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2656,202,AME,CATALYST,7741,2026-08-19T15:40:03+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2658,203,AMP,CATALYST,7742,2026-08-19T17:40:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2660,11,ANET,CATALYST,7794,2026-08-19T18:22:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2663,634,ARMK,CATALYST,7802,2026-08-19T18:00:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2670,512,BCPC,CATALYST,7809,2026-08-18T19:19:51+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2673,26,BRC,CATALYST,7227,2026-08-17T18:06:20+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2676,513,CASY,CATALYST,7814,2026-08-19T17:30:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2678,31,CBOE,CATALYST,7815,2026-08-18T16:22:10+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2682,39,CNR,CATALYST,7819,2026-08-19T20:58:14+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2685,588,COLB,CATALYST,7823,2026-08-18T20:00:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2686,774,COMP,CATALYST,7824,2026-08-19T16:15:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2689,47,CRDO,CATALYST,7848,2026-08-19T18:00:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2693,275,CXW,CATALYST,7864,2026-08-19T21:58:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2695,55,DCOM,CATALYST,7865,2026-08-18T19:49:33+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2700,519,DVN,CATALYST,7922,2026-08-19T18:41:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2705,61,EME,CATALYST,7924,2026-08-19T16:45:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2706,520,EOG,CATALYST,7929,2026-08-18T16:10:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2708,64,ET,CATALYST,7930,2026-08-19T16:22:25+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2711,521,FANG,CATALYST,7936,2026-08-18T20:17:09+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2713,69,FHI,CATALYST,7300,2026-08-17T17:27:00+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2716,638,FORM,CATALYST,7939,2026-08-19T17:28:29+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2721,77,GD,CATALYST,7943,2026-08-19T16:15:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2722,78,GE,CATALYST,7948,2026-08-19T21:07:05+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2723,79,GEO,CATALYST,7953,2026-08-19T21:58:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2726,524,GMED,CATALYST,7955,2026-08-19T18:56:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2727,85,HAS,CATALYST,7962,2026-08-19T15:30:01+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2733,820,HNGE,CATALYST,7967,2026-08-19T18:55:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2735,94,HWM,CATALYST,7970,2026-08-19T18:00:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2743,102,JNJ,CATALYST,7978,2026-08-19T20:40:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2746,104,KEYS,CATALYST,8016,2026-08-19T19:42:01+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2748,666,KTB,CATALYST,8039,2026-08-19T17:20:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2751,108,LECO,CATALYST,8041,2026-08-19T19:18:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2753,369,LNC,CATALYST,8082,2026-08-19T16:38:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2758,379,MEDP,CATALYST,8087,2026-08-18T18:45:02+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2759,115,MET,CATALYST,8090,2026-08-19T17:51:18+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2762,821,MNST,CATALYST,8096,2026-08-18T17:16:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2765,565,MSGE,CATALYST,8104,2026-08-18T18:00:04+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2770,126,NLY,CATALYST,8108,2026-08-19T17:47:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2774,130,NVT,CATALYST,8160,2026-08-18T20:34:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2776,667,OCFC,CATALYST,7590,2026-08-17T19:42:20+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2777,530,OKE,CATALYST,8163,2026-08-19T18:14:26+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2782,136,OPY,CATALYST,8176,2026-08-18T17:09:40+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2783,651,OSCR,CATALYST,8177,2026-08-19T21:26:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2789,745,PNFP,CATALYST,8182,2026-08-18T16:13:33+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2790,531,PNTG,CATALYST,7341,2026-08-17T21:26:20+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2794,654,PWR,CATALYST,8185,2026-08-19T17:37:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2796,148,RGA,CATALYST,8189,2026-08-18T15:49:33+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2798,534,RRC,CATALYST,8190,2026-08-19T18:41:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2799,151,SBCF,CATALYST,7870,2026-08-18T18:00:03+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2802,156,SHOO,CATALYST,7873,2026-08-19T16:41:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2808,627,SUN,CATALYST,7892,2026-08-19T17:16:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2810,161,SXT,CATALYST,7895,2026-08-18T19:19:51+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2815,814,TPC,CATALYST,7909,2026-08-19T15:55:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2817,170,TXRH,CATALYST,7910,2026-08-19T18:00:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2819,746,VIRT,CATALYST,7911,2026-08-18T19:42:22+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2821,179,WAB,CATALYST,7915,2026-08-19T17:40:03+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2823,182,WELL,CATALYST,7918,2026-08-18T16:13:14+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
2824,660,WMB,CATALYST,7382,2026-08-17T17:58:00+02:00,2026-08-17,2026-08-17,2026-08-17T09:30:00-04:00
2825,184,WSBC,CATALYST,7919,2026-08-19T16:06:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2848,20,AVT,CATALYST,8262,2026-08-19T15:42:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2961,135,ONTO,CATALYST,8247,2026-08-19T18:00:04+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2966,573,PH,CATALYST,8250,2026-08-19T19:58:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2968,420,PKG,CATALYST,8251,2026-08-19T21:34:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2981,155,SHC,CATALYST,8191,2026-08-19T18:06:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
2999,746,VIRT,CATALYST,8199,2026-08-19T17:00:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
3002,180,WAT,CATALYST,8200,2026-08-19T18:06:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
3009,191,AAMI,CATALYST,8335,2026-08-19T15:40:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
3010,672,ABBV,CATALYST,8337,2026-08-20T16:48:00+02:00,2026-08-20,2026-08-20,2026-08-20T09:30:00-04:00
3011,789,ADM,CATALYST,8348,2026-08-18T20:59:00+02:00,2026-08-18,2026-08-18,2026-08-18T09:30:00-04:00
3012,194,ADP,CATALYST,8350,2026-08-19T21:50:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
3022,201,AMCR,CATALYST,8370,2026-08-19T15:40:19+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
3023,202,AME,CATALYST,8371,2026-08-20T16:10:00+02:00,2026-08-20,2026-08-20,2026-08-20T09:30:00-04:00
3024,204,AMRX,CATALYST,8372,2026-08-19T18:18:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
3027,209,APO,CATALYST,8387,2026-08-20T16:11:00+02:00,2026-08-20,2026-08-20,2026-08-20T09:30:00-04:00
3029,634,ARMK,CATALYST,8394,2026-08-20T17:10:20+02:00,2026-08-20,2026-08-20,2026-08-20T09:30:00-04:00
3035,216,AVY,CATALYST,8404,2026-08-19T21:34:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
3042,679,BBY,CATALYST,8419,2026-08-19T18:00:00+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
3044,828,BDX,CATALYST,8424,2026-08-20T16:48:00+02:00,2026-08-20,2026-08-20,2026-08-20T09:30:00-04:00
